dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
cancer,robust,iqr_1.2,chebyshev,-0.0671553508306161,-0.0671553508306161,-0.0671553508306161,0.0,0.7816091954022988,0.7816091954022989,0.7816091954022989,1.1102230246251563e-16,0.514367816091954,0.0,0.514367816091954,0.514367816091954,0.0815158229941773,0.0815158229941773,0.0815158229941773,1.3877787807814457e-17
cancer,standard,iqr_1.2,chebyshev,-0.0249658599432122,-0.0249658599432122,-0.0249658599432122,6.938893903907228e-18,0.7816091954022988,0.7816091954022989,0.7816091954022989,1.1102230246251563e-16,0.5258620689655171,1.1102230246251563e-16,0.5258620689655172,0.5258620689655172,0.0988388426893117,0.0988388426893118,0.0988388426893118,4.163336342344337e-17
ecoli,minmax,zscore_robust_3.5,hamming,-0.0054466040590049,-0.0592308208996415,0.0728715239307729,0.0302155738335077,0.4688181818181819,0.4333333333333333,0.5212121212121212,0.0158058410005194,0.2912121212121212,0.033598121859267,0.2303030303030303,0.3696969696969697,0.017232163350488,0.0084301319338393,0.0274171432283782,0.0032083915920503
ecoli,none,zscore_robust_2.5,hamming,-0.0054511097235075,-0.0638926099786483,0.1217007707135934,0.034446640868174,0.4719266055045871,0.437308868501529,0.5076452599388379,0.0151299211289644,0.2907951070336391,0.0380192435121518,0.2201834862385321,0.3944954128440367,0.016710826618595,0.0081173693094734,0.0237295722898145,0.003350975471048
ecoli,robust,zscore_robust,hamming,-0.015429813842793,-0.0688640298348441,0.0905006582028409,0.0290978980624657,0.4629573170731708,0.4359756097560975,0.5121951219512195,0.0163976498131048,0.2820121951219512,0.0338469562670343,0.2286585365853658,0.3689024390243902,0.0169019136319217,0.0078042068910132,0.0242108467407725,0.003485758276917
ecoli,standard,iqr_1.8,hamming,-0.0108706602104217,-0.0611861155740308,0.0684216265104232,0.0257389619006517,0.4693498452012384,0.4427244582043343,0.5139318885448917,0.0150146819231977,0.3002167182662538,0.0336720720024489,0.2229102167182662,0.4241486068111455,0.0159981581688492,0.0087519823525655,0.02412185596564,0.0034175052774563
glass,minmax,iqr,hamming,-0.0041787083211617,-0.0628802719518791,0.1117782445371713,0.0383745952220738,0.4881884057971015,0.4420289855072464,0.5797101449275363,0.0260195384876978,0.383695652173913,0.0349989497847056,0.3115942028985507,0.4855072463768116,0.0081130882720255,-0.0112456657259342,0.023456652564453,0.0076672447229319
glass,none,iqr,hamming,-0.0115606803175778,-0.0628802719518791,0.0571824445109558,0.0296871293188822,0.4865217391304348,0.4420289855072464,0.5579710144927537,0.024509898810002,0.3765217391304347,0.0301037902141108,0.3115942028985507,0.4710144927536231,0.0037829611307814,-0.015455031873857,0.023456652564453,0.0076418959484279
glass,robust,iqr,hamming,-0.0129339654307049,-0.0582704482827925,0.0819440407465857,0.0270720046121579,0.4861594202898551,0.4420289855072464,0.5507246376811594,0.0252085400091513,0.3800724637681159,0.0313086249091013,0.3115942028985507,0.4710144927536231,0.004402204025058,-0.0133155033012032,0.023456652564453,0.0087122982322898
glass,standard,iqr,hamming,-0.0023479369291207,-0.0628802719518791,0.1117782445371713,0.037898933542765,0.4892753623188406,0.4420289855072464,0.5797101449275363,0.027640534724212,0.3860144927536232,0.0359387416682751,0.3115942028985507,0.4855072463768116,0.005602863289184,-0.0118838456447897,0.023456652564453,0.0080448523310133
iris,minmax,none,hamming,0.2619194277290996,0.1471920846890564,0.3386160693238286,0.041181201872778,0.6075333333333333,0.5466666666666666,0.6666666666666666,0.0249560502572912,0.5758000000000001,0.0512393511972108,0.4533333333333333,0.6666666666666666,0.0642176629058593,0.0291779080029603,0.0837650423288531,0.0112778537389873
iris,minmax,zscore_3.5,hamming,0.2619194277290996,0.1471920846890564,0.3386160693238286,0.041181201872778,0.6075333333333333,0.5466666666666666,0.6666666666666666,0.0249560502572912,0.5758000000000001,0.0512393511972108,0.4533333333333333,0.6666666666666666,0.0642176629058593,0.0291779080029603,0.0837650423288531,0.0112778537389873
