dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,purity_mean,purity_std,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
seeds,robust,iqr_1.8,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
seeds,robust,zscore_robust,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
seeds,robust,zscore_robust_2.5,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
seeds,robust,zscore_robust_3.5,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
seeds,standard,zscore,euclidean,0.7945488933112582,0.7818440671180428,0.7959585883519438,0.0040082691381242,0.927355769230769,0.9230769230769232,0.9278846153846154,0.0015042776776117,0.927355769230769,0.0015042776776117,0.4063460217446295,0.4061468089834079,0.4078835088995659,0.0005420398147162
vertebral,minmax,zscore_robust_2.5,cosine,0.4898057749711313,0.4795281073955667,0.5033307842409747,0.0057154681875419,0.6721160409556315,0.6689419795221843,0.6825938566552902,0.0057365303049139,0.7322525597269626,0.0029110447285378,0.4232159939204424,0.4214262429478522,0.4237309610427633,0.0003432903389052
vertebral,none,none,cosine,0.4682246036718394,0.3823755882058497,0.522288126615259,0.039504757823652,0.6956774193548386,0.6258064516129033,0.7387096774193549,0.0325765567540213,0.7445483870967741,0.0054685744917578,0.6286533268666888,0.5823112588525677,0.660177518862891,0.0233290309685969
vertebral,robust,iqr_1.2,correlation,0.3421806368947053,0.3321370863862648,0.3432334931015214,0.0026357371065904,0.6999615384615387,0.6961538461538461,0.7,0.0003826874758102,0.6999615384615387,0.0003826874758102,0.534868683064988,0.5347263364282622,0.5348913019545051,5.624799589684137e-05
vertebral,standard,iqr,correlation,0.3777131478332295,0.366233235983665,0.3897437460481573,0.0038929222591566,0.7148028673835124,0.7096774193548387,0.7204301075268817,0.0022242446572186,0.7148028673835124,0.0022242446572186,0.5010415385990036,0.4985821532407938,0.5027944785492249,0.0016009714363736
wine,minmax,iqr,euclidean,0.9477552270733064,0.9477552270733064,0.9477552270733064,1.1102230246251563e-16,0.9813664596273292,0.9813664596273292,0.9813664596273292,0.0,0.9813664596273292,0.0,0.3157287958234431,0.3157287958234431,0.3157287958234431,0.0
wine,none,zscore_2.5,manhattan,0.4233958919168652,0.4233958919168651,0.4233958919168651,1.1102230246251563e-16,0.7358490566037733,0.7358490566037735,0.7358490566037735,2.220446049250313e-16,0.7358490566037733,2.220446049250313e-16,0.5388250352878179,0.538825035287818,0.538825035287818,1.1102230246251563e-16
