dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,purity_mean,purity_std,purity_min,purity_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
iris,none,minmax,minkowski,6.9822164737852335,8.881784197001252e-16,6.982216473785234,6.982216473785234,0.48880081371961837,1.1102230246251565e-16,0.48880081371961825,0.48880081371961825,0.7163421126838475,1.1102230246251565e-16,0.7163421126838476,0.7163421126838476,0.7419116631817834,2.220446049250313e-16,0.7419116631817836,0.7419116631817836,0.8866666666666668,1.1102230246251565e-16,0.8866666666666667,0.8866666666666667,0.8866666666666668,1.1102230246251565e-16,0.8866666666666667,0.8866666666666667,0.8852785369639302,0.0,0.8852785369639302,0.8852785369639302,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,minmax,chebyshev,7.119485488580791,0.007860223682057594,7.10148327695335,7.124227844139643,0.4468161005468855,0.0017138231232267417,0.4461532178235505,0.4551068592491913,0.6862966888195021,0.004663208295963191,0.676454462051257,0.6885525109503922,0.7067574885717578,0.002770454932401916,0.7004099176605741,0.7081288291800829,0.8720666666666665,0.0026153393661243773,0.8666666666666667,0.8733333333333333,0.8720666666666665,0.0026153393661243773,0.8666666666666667,0.8733333333333333,0.8716920422901957,0.0027368244634879317,0.8653198653198654,0.873015873015873,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,minmax,correlation,11.199514587227187,0.14137643799860106,10.209879521236978,11.219711221226985,0.7402523638990963,0.04019804389717104,0.4588660566188989,0.7459949415986921,0.5211910941033099,0.0053839739230451605,0.5204219549714462,0.5588789115646259,0.598096851846826,0.003071766854576216,0.5976580280104582,0.6195992198288598,0.7409333333333332,0.006533333333333328,0.74,0.7866666666666666,0.7409333333333332,0.006533333333333328,0.74,0.7866666666666666,0.7388525993883794,0.006830581039755363,0.7378768020969856,0.7866666666666667,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,minmax,hamming,24.719015533176574,2.5325408499098114,19.78893629127787,33.9464596278386,0.0642176629058593,0.011277853738987343,0.029177908002960322,0.08376504232885316,0.2619194277290996,0.04118120187277801,0.14719208468905645,0.33861606932382865,0.3452925346427761,0.05146826844561782,0.2080530223443488,0.46077466849210974,0.5758000000000001,0.05123935119721083,0.4533333333333333,0.6666666666666666,0.6075333333333333,0.0249560502572912,0.5466666666666666,0.6666666666666666,0.549693167545912,0.05430736064337626,0.44906910132474037,0.6649806146094587,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,euclidean,139.82074327484938,0.0010762779668430332,139.82049635974982,139.82543466174207,0.45991972328217534,0.0001242980266867565,0.45937792074496625,0.45994823920518635,0.6196320643691142,0.002193034058456164,0.6100728505285608,0.6201351808870379,0.6591404581890972,0.0015100731321960625,0.6525582020084985,0.659486892724918,0.8329999999999999,0.0014529663145135675,0.8266666666666667,0.8333333333333334,0.8329999999999999,0.0014529663145135675,0.8266666666666667,0.8333333333333334,0.8328539035805833,0.0014353620197944956,0.8265973055889022,0.8331831982117239,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,manhattan,143.84454127436797,0.6708963185767122,143.09639304895185,145.3141226010585,0.49685808466123615,0.002929462788317146,0.49185960672360857,0.5000013790375397,0.6661653198922766,0.009647209169092551,0.6529974105499732,0.676005958011242,0.6919789663623849,0.005972157477980117,0.6838063565338025,0.6981281862909945,0.8610000000000002,0.005607534613753566,0.8533333333333334,0.8666666666666667,0.8610000000000002,0.005607534613753566,0.8533333333333334,0.8666666666666667,0.8606561601659161,0.00576930822319516,0.85280342566573,0.8666133119914633,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,cosine,143.33318729274214,0.08459996166585401,143.2990534676725,143.54286650388423,0.7403425818486318,0.0006835525110375348,0.7400667866664802,0.7420367522532787,0.588304192182141,0.006237419424660367,0.5857875600308373,0.6037635039687198,0.6301992149259595,0.010069715360232004,0.6261363537161065,0.655156790929341,0.8142666666666666,0.002313246876386306,0.8133333333333334,0.82,0.8142666666666666,0.002313246876386306,0.8133333333333334,0.82,0.8126808074673244,0.002063570587719465,0.8118482118482119,0.8177953234133009,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,minkowski,141.02742883856118,0.10099685687057236,140.98667930419825,141.27774740679047,0.44264210346057853,0.0008387143788091709,0.44056336765669213,0.44298050231237396,0.5946179497528977,0.011634617387960055,0.5899236923696451,0.6234541022500214,0.6260053911436024,0.008876086596958531,0.6224241272607622,0.6480045835667618,0.8227999999999998,0.006939740629158993,0.82,0.84,0.8227999999999998,0.006939740629158993,0.82,0.84,0.8235199536683301,0.006599035532930086,0.8208574190752408,0.8398755233115941,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,chebyshev,142.17668182244617,0.0,142.17668182244617,142.17668182244617,0.4200317362247558,0.0,0.4200317362247558,0.4200317362247558,0.562314538042555,2.220446049250313e-16,0.5623145380425548,0.5623145380425548,0.605089118670696,1.1102230246251565e-16,0.6050891186706961,0.6050891186706961,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.800822793090834,3.3306690738754696e-16,0.8008227930908344,0.8008227930908344,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,standard,correlation,213.56045467102737,8.526512829121202e-14,213.5604546710273,213.5604546710273,0.703150203579851,1.1102230246251565e-16,0.7031502035798511,0.7031502035798511,0.4607208091493033,2.220446049250313e-16,0.4607208091493035,0.4607208091493035,0.5118052176366665,1.1102230246251565e-16,0.5118052176366666,0.5118052176366666,0.6866666666666668,1.1102230246251565e-16,0.6866666666666666,0.6866666666666666,0.6866666666666668,1.1102230246251565e-16,0.6866666666666666,0.6866666666666666,0.6821139606315373,1.1102230246251565e-16,0.6821139606315372,0.6821139606315372,0.0,0.0,0,0,0.0,0.0,0.0,0.0
